"Data Source","World Development Indicators",

"Last Updated Date","2021-11-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Italy","ITA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","9683.75180530978","10408.7180247981","10979.8941125341","11511.5463487299","11736.6584029693","12018.5783539068","12639.2373641268","13448.8661612495","14238.7980373129","15021.8151008198","15729.8564415782","15941.309817865","16436.0467386015","17488.2505557409","18329.7875895104","17839.7986546184","19015.855220457","19420.0995011858","19978.0265987816","21107.4291913049","21786.4911013976","21944.0580638604","22018.497792624","22267.8553342223","22981.0464133031","23617.2494450571","24291.3723927749","25064.1854750574","26102.8558792903","26967.0853984282","27479.5786296377","27883.027101121","28096.557441614","27839.9230021361","28432.9733503096","29253.3221657916","29615.5743534796","30141.650970858","30678.5715462298","31172.0777032233","32337.8967425551","32950.4166041736","32984.9353003241","32884.1634237828","33137.1471014475","33244.3975472597","33738.1291640798","34067.3870338399","33516.8782860565","31602.5589731067","32045.2840705414","32216.4979983096","31172.0197646615","30245.4614646409","29967.864421323","30230.2263021296","30673.3078403425","31231.6644464646","31585.7606788","32043.907373456","29287.0820007131",
"Jamaica","JAM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","3945.12943418756","3965.69644121832","4141.70289147783","4316.3616085537","4770.10754105384","4813.84511464739","5590.30748817237","5197.99117082348","4900.09346054744","4815.95296361468","4433.76287313207","4265.76793606079","4212.70385774561","4115.51457734019","3826.42587191133","3866.49420743483","3880.89084633163","3889.39323541864","3771.90366715478","3615.19140754822","3647.86541559842","3905.69047399945","4037.09530896405","4301.39759285768","4451.63511430085","4629.84547035333","4678.72809585584","5070.83425552074","5090.86759158847","5159.78195202043","5103.70461183085","4996.12987055344","4832.80875058654","4839.28784241807","4841.31570043105","4869.72570558946","4933.53433435619","5083.08817061975","5120.92944772775","5138.44741044079","5259.74809552396","5308.44033225484","5239.53282441295","4986.81649379281","4888.57913805639","4945.94884588445","4887.58695088568","4884.39200000689","4889.9863087386","4907.927415189","4949.36948379424","4973.72417236268","5043.54079018179","5065.37488938016","4528.91524570865",
"Jordan","JOR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","2698.7216542716","2847.33003609458","3179.84069136738","3732.62711062369","4019.43228745228","4543.92066642279","4676.01899689233","4387.5692396491","4390.09783102226","4101.00510815978","4161.38998292516","4099.66613438459","4000.26385966997","3421.07250425944","3252.28352314244","3133.5850148879","3387.60815003731","3350.9915996956","3351.05356368774","3420.42524372758","3385.56517082753","3414.12222790676","3449.06968222641","3503.76845505039","3587.82669589595","3708.25257262257","3848.82356021958","3923.03384438029","4147.53736166274","4341.18871772653","4515.59113367412","4678.83506322845","4786.74845134374","4781.60509029776","4644.16936960814","4521.40808017274","4386.74509536314","4274.54790896321","4221.08951680769","4164.10876894014","4119.25211453262","4105.72095129719","4109.75242860846","4133.54980467597","4028.9630129018",
"Japan","JPN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","6260.67597027095","6952.10959724671","7501.44544383451","8055.04139523596","8902.49555330628","9319.7065576326","10217.4142097791","11232.9060981793","12537.8808936569","13935.6862699391","14122.3052667911","14465.0045203968","15463.885367324","16472.5982587411","16055.8680107699","16342.9205416933","16811.435808359","17380.4492339892","18130.9857171435","18964.0625026394","19345.3190223844","20013.3071854377","20533.3136017285","21109.3663890516","21917.1547848902","22920.2469775594","23556.9532881665","24552.7155206582","26109.7504779261","27268.9431694537","28508.3912679574","29367.0780347898","29506.4022447088","29258.5819908349","29466.7552451756","30171.1637924347","31046.1701544648","31276.1930771932","30795.0888900928","30636.266116943","31430.6311303282","31476.052066579","31416.1241772435","31830.2175849262","32515.1158024317","33098.5474664872","33531.5185630775","33990.0360341685","33557.6454041531","31651.0837739853","32942.2020783725","33011.13423011","33518.444936892","34239.8862473683","34386.905855287","34960.6393843385","35264.8133591817","35914.6412692599","36188.6200284301","36362.3573229906","34366.4783681385",
"Kazakhstan","KAZ","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5831.08035231768","5156.9460721812","4887.37581616519","4453.56479206016","3949.0466847741","3700.75448585726","3776.08391468622","3901.3389932268","3893.93872422987","4037.4537631154","4446.45253270723","5055.31386613733","5550.50563164596","6046.32801716638","6580.88504863947","7155.34366301027","7837.6291450708","8438.10464515505","8554.82357302307","8487.54482993118","8979.33228378317","9506.73405348324","9823.69389729401","10264.2980657293","10539.0446798227","10510.7718884149","10476.347572387","10758.5208843812","11053.3620631343","11402.7601135125","10963.7073016004",
"Kenya","KEN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","657.304950845778","587.561403971994","623.09907465888","656.426498485019","667.036646492942","658.485114690365","730.832021648494","730.480231404069","762.417428796372","795.129257306762","731.902624404503","862.767705144691","974.136182134694","994.350063076632","997.068982623314","968.926081834849","953.258307544152","1004.7018818225","1034.13306954071","1071.15332699011","1088.37662241722","1086.64450675124","1061.19481733217","1034.52316560083","1013.389769743","1018.1173007422","1051.74784431407","1074.61212686906","1101.52377983077","1113.89970580996","1121.97366722255","1101.11436085655","1057.61880179093","1028.45578087841","1023.64061019061","1037.26942140027","1049.25494184409","1024.6272667032","1029.13250829876","1024.13940551637","1002.37486309817","1012.26839425284","990.568238001118","992.359969797511","1015.01749154286","1045.92472192954","1083.32901064615","1125.93730733426","1097.75086820278","1103.28186590344","1163.89696797734","1202.16745034986","1223.99442918594","1262.45383818588","1296.47478336696","1336.88326508851","1381.62320253655","1414.29646242934","1469.38423843153","1513.43726562494","1475.18719277082",
"Kyrgyz Republic","KGZ","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","1022.86673137446","1036.71025847448","1153.02520890377","1160.67622471564","1203.48209843794","1089.90849180241","928.315635610201","784.578391608593","627.216761307542","587.305207810936","619.672933197503","671.2530930616","675.060455149504","689.417497098609","718.337348793166","749.419780707198","742.443688358684","786.351819979601","831.48432464489","820.715980104391","837.133799140186","900.025513928094","966.415360384574","982.377173171872","966.150729977601","1011.31552914855","993.737423275132","1080.54823049658","1101.70533211929","1121.08283510739","1146.10322085437","1177.43873608377","1197.61072376978","1226.82446368562","1098.08536405532",
"Cambodia","KHM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","578.385866665612","364.370484709252","387.744660336333","398.395016371832","402.780338006416","410.663465295317","451.705234098052","485.860471227195","514.85392329396","538.639109901958","574.524130051214","623.72985640814","695.364970665196","758.584521855619","823.695063451986","865.908018101018","853.759337266423","890.852044714625","938.79623543499","991.16086890804","1046.66574750926","1103.20399234038","1162.90499489448","1224.28621804122","1288.1806195934","1363.91772851644","1439.16245481502","1374.57890349438",
"Kiribati","KIR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","2159.09978559416","2075.68404552955","2291.32161326827","2729.93145971102","3910.01353286987","4060.6872600959","2930.74677537213","2754.33735608878","2742.26186187846","2389.07469041834","1966.87270083866","1876.37848042087","1978.79915722706","1935.9738099617","1997.0112368719","1822.62082028051","1765.75199246826","1562.38923647411","1660.22483767354","1564.51739252773","1517.81401205775","1491.07946030653","1482.53230359915","1476.77824751339","1483.48839419397","1463.4835581613","1465.88029142554","1466.44820700377","1536.36025966217","1486.99803238499","1553.05563631609","1504.56561524023","1535.3660501412","1539.16267498581","1486.34486664458","1529.17317920219","1495.66092861669","1491.47426175273","1427.322673342","1407.87457306585","1367.73710842562","1365.59910741001","1408.12996928969","1446.69560094468","1416.90036910028","1542.61696824336","1598.74726557581","1590.05284718507","1603.11371762227","1614.52822422683","1630.03165586384",
"St. Kitts and Nevis","KNA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","4635.71375942593","4843.52886175458","5241.62875820175","5717.05306385445","5837.65073809695","5901.21760810387","6007.23603234113","6583.06530006172","7201.21343502732","8059.07043848287","8678.60967624574","9574.42599429226","10168.9080042917","10689.7718176145","10459.0066316887","10822.4165187348","11432.1244486521","11900.2488305946","12404.053364112","13006.7010363746","13769.4566829917","13585.7775020961","13895.5999732481","15131.2009867336","15740.7908377181","15756.1344414582","14944.1554587629","15348.798602288","16652.5011997635","17002.4661232052","16948.4659623158","17833.2935494745","16963.1894586607","16718.1012755173","16875.3797925259","16354.1839718733","17081.5691160654","17994.928541049","18028.9734308952","18385.9348253301","17881.3309276585","18263.1709095678","18498.6178678687","16400.112848853",
"Korea, Rep.","KOR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1027.46853843186","1066.61051506809","1076.92082427716","1141.8206594769","1217.72626522374","1274.04150740789","1391.42024943415","1482.72648976961","1639.45298202879","1836.1458818301","1977.07104276071","2142.90070130043","2254.79802440249","2545.31617074861","2740.0886223338","2905.6238168424","3237.68299953481","3580.81916869842","3913.12386875889","4188.42228114109","4055.79084165206","4282.34337047068","4568.259117929","5103.52301682838","5572.83257003943","5950.80042847995","6559.29071439433","7321.39277022591","8119.16798137142","8607.86582512298","9365.39498597615","10272.6206979978","10796.6046542439","11422.5146522022","12356.2782851767","13408.6814173347","14329.5393059263","15071.7563891218","14195.8130931157","15711.5640210645","16992.4790763689","17680.845491777","18936.9516520974","19431.9711103534","20361.0692543545","21193.3575135298","22192.1851207944","23360.9057353821","23882.7304951493","23948.4722438582","25451.0041554666","26186.8975422978","26675.4401708559","27394.6503074507","28094.9177029868","28732.2310762599","29461.7840071118","30307.395236491","31040.6554458576","31610.9190042071","31264.940647008",
"Kuwait","KWT","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34712.3110496171","34472.6275323831","33602.646784491","32534.0127940797","29978.8254513386","29951.5666121227","29185.6139747206","29590.9720887608","34322.2468233597","37168.5540386258","39849.5969123594","40976.6768617257","41170.670793817","39777.2869071191","34800.308826176","32035.378475051","33166.919618599","33455.238969989","32136.1331737586","30857.1604177538","29869.552753237","29801.2380209993","27702.1878533581","27496.8461653316","27156.4753497942","",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3146.02675923092","3267.05307833239","3302.23220116678","3268.06920697666","3419.17514780313","3529.83257366311","3569.47851949737","3639.13891855584","3825.72769171025","3993.08809911223","4139.63285689663","4322.6379947713","4544.05264779183","4821.90210295458","5036.87755859553","5127.79998378567","5277.79474811357","5396.08612790054","5462.1646187762","5729.12783881831","5978.88412686603","5881.02177539969","5754.8727452286","5524.17730979118","5613.46110687194","5676.23635484829","5779.37398756365","5839.91976583268","5742.30971907412","5719.35876579422","5614.39502713634","5683.07677122942","5703.98394099051","5831.1352357772","6032.00751954406","5962.42139362508","6098.90337131959","6311.92371021444","6367.63344120611","6302.95935738542","6431.72392171185","6354.5656987097","6295.95972956445","6369.54615611958","6631.02681921486","6816.73702015966","7083.84184691058","7385.05389338592","7582.95651726518","7342.37762743199","7749.0479625513","8011.86722071732","8119.19648415711","8265.73647284761","8291.73808738987","8241.12003717272","8132.36148320429","8208.50039070043","8254.35775894408","8235.65566559839","7610.66548700588",
"Lao PDR","LAO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","586.734021181095","599.501737372004","611.169318225743","585.282498679024","557.072955673182","617.984687911687","640.894047811132","649.997640089878","667.671476577294","688.841462490093","726.8121369452","760.157134926648","795.632996749129","833.621167152784","850.810720194578","897.150639266993","933.420195129794","971.433683697243","1013.25958531733","1058.66250882243","1108.95502399524","1169.29712843176","1249.57320275956","1322.1397152762","1401.62307302913","1481.77595541744","1582.25139413026","1682.94436178366","1790.66559873105","1905.77155238253","2020.42632081264","2134.71306235123","2249.69346485931","2367.68429311825","2476.97554341111","2572.82824605956","2546.45151515792",
"Lebanon","LBN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5079.1437972313","2878.2242152389","3542.3914215865","5078.9891616903","5616.99224758326","5895.87594106437","6079.29337067473","6242.04163449587","6788.20916717473","6770.26516276228","6951.76798898996","6815.13417971414","6735.8202838439","6734.6807345131","6646.77648513915","6538.92087126344","6699.36848292785","6689.87195098733","6706.46958239509","7319.21690651908","7987.3655500526","8716.32301323272","9145.37129489587","8783.21805568723","8460.54441438423","8225.37824149087","7959.36019279297","7644.54514657966","7551.54686139439","7498.42244668263","7311.05094865426","6824.89092144069","5463.55938226396",
"Liberia","LBR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","763.665364574807","757.900617671373","768.013014574686","527.370917296149","531.073542672662","544.793920454408","568.974278346984","599.338364116764","616.187155047105","623.568376889595","638.273593289162","668.941653669958","701.765697748584","742.615228662639","728.751960083569","710.384016560869","681.562176829758","681.242522509018","672.864441954286","641.767283162705","608.516932268835",
"Libya","LBY","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6455.4479305547","6590.5600777216","6372.85134396192","6211.49860205055","6908.26794268417","7103.23029881733","7825.22068583447","8208.95675479196","8601.9578360112","8709.0287669907","8534.22362318811","8870.66093163395","3337.31592748932","7401.48163524456","6359.87314024719","4801.83073062451","4337.91913919348","4168.69167674043","5209.86570112762","5910.38876238678","5971.84964599938","4046.63494848847",
"St. Lucia","LCA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","4295.05016988787","4667.00690559546","4771.0294019703","4598.57220664299","4822.9754888908","4860.44019028467","5035.84878642611","5326.76597623773","5679.13945993073","6385.67048289571","6513.5104901132","7280.01730578272","7792.26361716651","8424.49543650322","8336.43042545715","8887.89078691915","8837.2374770391","8874.66034187109","8919.69656990986","9059.11813032607","8872.06988191176","9300.21581974362","9427.52688688505","9326.87130899919","8926.59501524221","8895.83525018725","9209.45594869904","9799.93262602997","9664.93771382851","10141.4431412292","10173.5995910708","10528.4701594204","10099.2300123778","10151.0464851415","10619.4653367503","10531.2884542985","10148.0988861991","10280.1225701464","10093.6180163617","10443.7402212009","10752.7385213286","10979.8199423645","11114.3434879824","8827.6862735718",
"Latin America & Caribbean","LCN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3287.72143008958","3411.87985326526","3449.47051832233","3426.61597630733","3575.79707616521","3684.55579858397","3741.41155872291","3810.87345195672","3994.94620385874","4168.09760340046","4313.01860753026","4501.4578913493","4711.449941176","4970.69168965897","5175.28981169637","5237.28083941087","5390.81200067692","5521.78004191872","5605.24597365506","5884.60382271256","6141.38303964418","6052.81401849272","5899.62117030552","5653.63155801715","5746.69709353575","5810.59594691414","5921.43091531635","5994.35241323095","5915.01828408524","5910.30574915042","5802.99396945655","5879.29571686786","5924.09760972124","6059.72855666872","6266.86986886504","6219.72461324921","6367.38921561565","6598.15857884892","6668.61815358175","6610.70830983896","6748.04802959617","6686.38231298992","6630.6084526128","6708.93872184287","6995.25404133303","7185.40568159687","7458.2857433337","7758.87911381836","7954.06802097908","7705.40765659081","8110.76559783247","8377.73704099288","8494.32168979009","8645.33302811889","8672.51251135188","8630.98684310599","8532.96642565655","8610.05607866837","8669.06167124556","8659.66262987217","8013.15058124108",
"Least developed countries: UN classification","LDC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","635.36042606578","634.897300935418","626.21324954823","623.179265020353","622.970229128434","617.840916605005","622.875948045585","630.134990991098","629.636879540776","625.767723573566","613.109137864342","606.208098732779","591.984908915135","570.282564794007","560.135860408119","578.207145922834","595.730635871102","607.275633852684","615.826175688771","625.151230983938","635.072217004658","650.671561082966","667.248042553863","683.517385316353","709.939199729214","747.422884307454","783.129629709927","826.022011000626","863.323483854142","883.078307157865","916.459396079164","926.273112450647","945.437533428676","978.952571846751","1011.19880289749","1013.73823549523","1027.35744304661","1052.10908386676","1077.80523801499","1102.52574319926","1075.56782097235",
"Low income","LIC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","587.20657949437","579.054731144016","576.093796002075","562.839080915616","547.8759399625","557.136411918232","571.92923996194","570.58662825747","568.395724572149","542.71392279882","530.390357987285","511.387337147807","499.406244094783","491.307036202288","500.039040706698","511.002590145306","518.701173095557","522.235897931934","524.681569988627","526.333574706379","537.515489785951","544.203107758614","553.527139880891","569.284758216502","591.935664793013","612.72939316281","638.683521665242","661.282658772294","675.569420192886","704.544138851566","693.609307081922","688.674928720789","714.05674904825","734.656003184151","713.817371446888","717.710401012477","728.556106942516","741.854542136527","755.19102790974","744.66264182238",
"Liechtenstein","LIE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","167313.266280449","","","","","",
"Sri Lanka","LKA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","617.455445380156","626.135181219768","627.033384422057","636.368050258542","637.193427353483","653.337579756799","678.883341605643","701.421455414787","738.394109318838","750.167257897009","744.346249905117","726.786687573761","763.412242790599","778.098915830439","810.566027402917","822.19247854872","848.352148826049","880.2698805651","920.477202692923","958.285185465777","997.186095930137","1023.18394180919","1057.20165441556","1095.51390090036","1134.08575921237","1166.70674534234","1170.07551550765","1182.36835574261","1193.39351952474","1253.71933478665","1295.68841423744","1337.36208683627","1414.64649071734","1479.85962156033","1548.5492121862","1596.50920545298","1689.24324526667","1759.68462216904","1825.6545454116","1923.41348190133","1880.25894878331","1939.34621781115","2037.28204664417","2130.13895659153","2244.82128829647","2398.43236044443","2542.59355276765","2674.74632084679","2750.20190581777","2950.39072132162","3176.92034126922","3462.936683705","3552.69855853013","3694.30042629703","3843.78067184442","3972.10258954491","4067.99306501342","4157.28387632309","4225.10630347397","4052.74693445531",
"Lower middle income","LMC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","613.266846859845","621.325728954367","626.488592583455","651.493503068767","678.986122784877","689.775227519098","690.87440016721","697.582041390206","725.325264173366","774.150660722738","823.223469768387","853.396895758991","880.022695491713","908.75830032078","937.448743242873","937.577035246143","991.551667128905","1005.64367895017","986.542364008085","963.594803064915","940.304868923653","933.052090513392","955.739252792612","965.453576389713","958.498464903984","968.508739496758","966.516498711046","974.252964285877","997.557529508373","1021.63169944148","1047.18078114097","1049.86938508647","1057.13729430593","1051.3596876105","1055.86502442317","1083.78216728407","1125.44224828399","1142.8722820741","1136.79454810689","1163.13679924154","1193.20796586166","1219.50467941448","1256.49320596451","1312.23244486702","1375.37269519647","1436.32444352739","1504.88911424284","1582.7110742169","1623.62989191672","1672.3211552723","1754.39968556427","1810.54161376044","1859.50827432574","1925.5557151618","2003.68939595651","2074.97795701822","2165.91451421259","2245.94320872355","2316.59754685739","2364.56769005655","2242.14021322342",
"Low & middle income","LMY","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","885.716822175398","885.128001125103","897.846849994829","918.825203433149","967.398207429871","1002.48122239495","1022.73319715741","1031.94651672032","1068.61732257265","1130.03270151704","1193.33446414859","1240.69743529669","1286.7751373246","1347.58488075561","1397.95122338212","1424.55790075822","1479.22131595922","1513.81017647284","1531.33028873473","1569.75340019351","1607.07935249746","1607.38941262644","1620.28775456237","1614.77596869055","1656.92477812404","1696.54017940595","1731.15159316267","1778.74268634998","1814.67271630379","1834.10924375003","1839.4090929709","1830.90698684745","1825.61333012283","1855.18031053369","1884.64540645908","1926.56413232648","1998.70287476892","2066.74248394752","2087.49799135355","2133.67535939175","2224.57934471017","2275.73608741095","2351.13082401674","2457.5254097834","2611.31273177665","2763.87515685522","2951.50014967581","3172.19130787214","3318.15707458895","3379.25978406886","3596.91625747706","3774.74162023268","3927.20557569086","4090.48499272462","4238.95736307568","4369.45543424827","4513.41230802597","4687.98072990645","4853.45618641898","4986.32916913505","4858.99474062644",
"Lesotho","LSO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","231.136955018551","231.132960043265","261.588896552033","283.828317729723","301.231275939067","301.531061286674","294.093251939125","319.24241891659","311.149508384522","308.982669263159","308.64645833738","317.128533784325","309.291829541194","381.820194148229","413.34448881514","348.198582157645","376.070333311686","445.033271845658","511.282487891505","510.950905578698","482.98995725191","473.090418439418","481.064954169418","478.000669975684","491.942294994377","492.7280106263","504.06810187881","496.707267042342","527.9907029171","546.666577418262","567.059982835493","593.066800840306","620.175492618374","627.867461477786","651.440100575668","659.668030373519","683.734822234938","696.894474167879","697.170749235689","692.787212420789","715.008511806352","739.407285715847","746.9263337465","785.425430535475","803.655918406602","835.609783199408","873.662616700719","911.628426714867","961.870049213793","948.359491246538","995.581359028767","1037.24848941823","1096.82845605457","1109.03711752498","1119.77166736673","1146.06468787308","1178.01845083433","1132.00926895142","1109.25591724481","1096.21696892375","967.234402211009",
"Late-demographic dividend","LTE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","849.521654831226","817.77971298955","826.695645794082","842.944234202098","886.799660496481","929.854882803359","971.382580588255","967.533821919228","999.713887422669","1077.24395932582","1163.68169455295","1229.3105931633","1294.12156893757","1383.91055755021","1437.43291098892","1482.79952933713","1552.09770689112","1630.84127070301","1701.90885708827","1804.45412775218","1926.52559105477","1910.14113054729","1922.51852057913","1922.71479792045","2045.41440924107","2169.62280419626","2265.02020812089","2375.4757376161","2465.86873708439","2538.93328568279","2523.66049148493","2519.58587473271","2510.02159186449","2589.84241457639","2674.56817683501","2796.12407283962","2909.14703635565","3040.22473089466","3096.45926755536","3212.66363116651","3410.99493269439","3562.42308586136","3750.78636630295","3980.56258949902","4279.53682665051","4581.95787222625","4976.62673765459","5452.49463633991","5794.00407255028","5971.18254440017","6414.13889030506","6833.02372183124","7189.74206956202","7551.52368408633","7895.34962495664","8214.14946141408","8526.3720615265","8922.3878150631","9352.76188795899","9744.31258169878","9731.74892008905",
"Lithuania","LTU","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4934.03554459281","5228.15721294636","5704.60063712965","6175.63972652743","6148.6097413787","6420.83795266113","6896.46279508957","7421.40962984101","8272.47591951593","8915.49557262913","9762.56074605608","10655.114288061","11980.1044062651","12420.4021063413","10695.4872958495","11102.4843413758","12041.8776503035","12673.5948479352","13257.0019538316","13844.4313307599","14258.2293345128","14804.2968850939","15655.6988914445","16428.0490108584","17186.2718804412","17032.9917894119",
"Luxembourg","LUX","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","25509.9213006209","26246.6087315976","26279.3322805303","26902.1338584134","28695.0472910216","28161.9387666349","28269.1456896574","28237.3870112652","29343.9094781689","32112.5697988951","33394.5572142676","33959.8578971949","35764.1205679919","38311.514822123","39408.1054660012","36418.4191665273","37157.0221849531","37674.819660206","39139.7630774339","39964.1028133853","40156.9461664032","39818.1559545391","40235.5682470518","41427.2457015128","43945.1324930923","45084.7383217017","49363.9870907581","50982.8649961856","54897.8938171522","59693.3944566018","62086.9872597445","66556.2609019821","66873.1224780897","68753.0718624208","70414.5775203401","70426.7596030592","70439.2521943382","73533.5864332643","77014.4928216676","82425.286489049","88025.839662526","89186.5598387076","91628.0161976941","91996.1401592215","93973.984870685","95483.077643569","98838.4885940564","105454.733374558","102261.002431067","96009.4060481972","98859.0833001351","99141.1068871714","96447.3544142432","97687.8677676971","99511.9710884293","101376.496574339","103753.580730435","103085.673722591","104261.936715747","104583.715895899","101206.753767828",
"Latvia","LVA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4918.82927054462","5102.36425675528","5610.2604413321","6022.51600674069","6238.16600499063","6655.84301363048","7168.66652394202","7766.11556904224","8502.92318454569","9327.01293889977","10439.5425535577","11798.5944734841","13088.037917186","12786.231554088","11145.4544170373","10878.3659819013","11794.8852289477","12449.8400626592","12874.6090288179","13135.96158803","13774.6052739114","14230.92810282","14824.3308796746","15541.5275665551","15967.1971299847","15487.9257810606",
"Macao SAR, China","MAC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","23343.7696119291","24721.7560599759","25729.3782485075","24859.2924922099","25437.1900262612","27885.8066244664","28883.6379318006","29240.3595097716","30560.6457833776","30800.3042351311","34059.940900419","35063.1619688141","35817.9003347125","36258.5031018287","35385.206539035","34585.1019876304","32338.1027753172","30913.5004418919","31973.0143040459","32133.552773786","34148.2041566104","37183.3000371653","45942.9704606807","48494.9652579555","53770.2205716241","60248.9090062306","60995.1049210399","60461.6103114491","73990.7580839693","87923.6552306514","93801.2696214765","101488.844361576","97247.0831089808","74839.3320403144","73032.8960451081","79064.9727824083","82970.5651358863","79677.6635793178","34335.6364734521",
"St. Martin (French part)","MAF","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","815.385590808567","875.342926715598","939.43454418812","995.055329690562","1019.25200137852","1053.65230862668","1057.24973750739","1072.58776950043","1109.00173585582","1166.94052365781","1263.88834921407","1309.19210123486","1306.4720837836","1336.04400889285","1351.20799652803","1295.49598692587","1377.41707984418","1363.2651938892","1417.28066639902","1469.19861771915","1571.63663419762","1535.138073003","1684.40944395639","1699.95565340277","1725.70909115491","1816.83529695778","1747.2977633005","1704.69659758326","1854.47275372391","1727.3109902572","1913.10891250071","1857.72845666304","1966.51388159555","1962.99392214214","1976.09144295419","2095.17473994426","2134.85025587744","2235.41793764214","2315.18749618417","2363.44444671891","2512.8613660627","2571.2644401938","2691.26840031743","2771.0466689914","2839.92611978697","2948.84424887755","2995.45235738661","3087.12241395529","3125.07948072635","3222.05417836739","3212.81782755422","3305.86952404542","3366.85015480517","3407.78847905092","3126.96406913402",
"Monaco","MCO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","75126.7995425351","78274.6268787096","80795.8761556408","84696.3987728009","87117.7240473111","84990.1747512537","87627.0339730216","89728.1423894709","92278.1244609033","94449.756833745","94745.6504642017","94176.2231099317","94822.6920438618","94391.3198016946","94381.4383163738","94912.2189147672","96523.4849430554","98562.0413358763","102826.482363203","106826.435296022","109188.390840217","109567.163870167","110209.036897402","108165.767451372","109505.22213836","110750.171823483","111005.026316281","112519.397463606","115405.667271037","118158.689422945","121587.381195757","123000.093182358","123012.631707869","123074.819095489","124778.877077413","125855.308430996","131808.369441741","149363.333355059","148910.093379234","130722.032805717","132020.41681213","139630.619675824","139348.173318091","150904.428246671","159944.655885936","165989.505113832","170233.227266664","163066.066494325","171716.013455625","183244.610694364","",
